id,x,y,value,data_type,origin
33741,974,430,0.7958115319957324,healthcare-access,Socioeco
33742,758,138,0.6468079216229093,fire,EnvNat
33743,891,420,0.5595005581526854,tornados,EnvNat
33744,528,201,0.0246801870669671,fire,EnvNat
33745,191,160,0.3552995169315235,community-resilience,Emo
33746,104,461,0.3490458729367657,gini,Socioeco
33747,822,65,0.286044530490309,fire,EnvNat
33748,230,174,0.4341768905710955,fire,EnvNat
33749,761,21,0.5473182367432888,fire,EnvNat
33750,149,55,0.7026972393436397,rare-earth-mining,EnvAntro
33751,540,103,0.6035326947679357,heavy-metal-contamination,EnvAntro
33752,795,422,0.2425219922205875,species-extinction,EnvAntro
33753,820,39,0.4759913583102837,neurological-conditions,Phys
33754,485,183,0.2867158215222515,heavy-metal-contamination,EnvAntro
33755,789,65,0.1023719087322947,food-insecurity-index,Socioeco
33756,632,440,0.4452249619491923,extractive-industry-employment,Socioeco
33757,244,121,0.7471303329596182,migration-rate,Socioeco
33758,811,50,0.6012432550005016,species-extinction,EnvAntro
33759,676,53,0.767271688679985,fire,EnvNat
33760,864,303,0.936021526465178,fire,EnvNat
33761,583,212,0.611439180663169,deforestation,EnvAntro
33762,572,475,0.9478180431170976,gini,Socioeco
33763,488,160,0.5726331125623341,extractive-industry-employment,Socioeco
33764,272,100,0.4661844979532121,chronic-disease,Phys
33765,707,123,0.9474400546376804,deforestation,EnvAntro
33766,893,53,0.4349031523050332,cancer-rate,Phys
33767,369,10,0.6917476244770845,fire,EnvNat
33768,291,470,0.2348495181155363,chronic-pain,Phys
33769,761,154,0.4945347029396127,fire,EnvNat
33770,579,448,0.1182575038534129,tornados,EnvNat
33771,503,200,0.0696549618203897,gdp,Socioeco
33772,583,317,0.5956485718492371,healthcare-access,Socioeco
33773,240,53,0.3796533259525936,fire,EnvNat
33774,834,287,0.5717250314082776,food-insecurity-index,Socioeco
33775,282,452,0.2164485831594533,earthquakes,EnvNat
33776,937,442,0.8358431256615607,deforestation,EnvAntro
33777,849,281,0.2968935887911883,obesity,Phys
33778,285,220,0.0951870960540476,fire,EnvNat
33779,292,468,0.950616367264757,suicide,Emo
33780,544,11,0.2831122278522765,anxiety,Emo
33781,759,26,0.9488466940822238,fire,EnvNat
33782,490,97,0.2276845721731064,floods,EnvNat
33783,708,36,0.4108799367938943,suicide,Emo
33784,336,17,0.0391062183143345,smog,EnvAntro
33785,323,462,0.4379981498223768,fire,EnvNat
33786,488,205,0.4346184335421952,plastic-pollution,EnvAntro
33787,813,86,0.1630200191884135,obesity,Phys
33788,892,326,0.6990328952161182,fire,EnvNat
33789,657,136,0.2759723969417823,smog,EnvAntro
33790,566,312,0.1808981284981397,tornados,EnvNat
33791,564,41,0.7898498768062125,gini,Socioeco
33792,176,39,0.6458886115852134,gini,Socioeco
33793,567,475,0.5231852361843861,rare-earth-mining,EnvAntro
33794,56,65,0.3092611800831243,fire,EnvNat
33795,837,74,0.6011266804050194,autoimmune-disorders,Phys
33796,192,96,0.9704861298598,heavy-metal-contamination,EnvAntro
33797,153,479,0.666269647327586,plastic-pollution,EnvAntro
33798,977,47,0.420108448802748,depression,Emo
33799,540,294,0.9168132994464718,heavy-metal-contamination,EnvAntro
33800,426,15,0.1026779714264057,heavy-metal-contamination,EnvAntro
33801,492,459,0.942305469059106,anxiety,Emo
33802,609,208,0.4646082937617827,fire,EnvNat
33803,220,29,0.7623566365957288,deforestation,EnvAntro
33804,460,440,0.5500850187541242,obesity,Phys
33805,785,464,0.1755300340920189,anxiety,Emo
33806,726,53,0.3868833007197672,fire,EnvNat
33807,232,115,0.5237929954440098,extractive-industry-employment,Socioeco
33808,182,75,0.6595496108091109,poverty-index,Socioeco
33809,617,441,0.9339661676262828,floods,EnvNat
33810,728,61,0.7409778917310844,smog,EnvAntro
33811,232,472,0.796056897698188,autoimmune-disorders,Phys
33812,181,50,0.0194524692630386,cancer-rate,Phys
33813,417,455,0.82498405185226,anxiety,Emo
33814,139,461,0.0474475692657216,smog,EnvAntro
33815,239,437,0.7118666037135567,earthquakes,EnvNat
33816,601,473,0.7444631498230116,anxiety,Emo
33817,154,457,0.4746342603662776,floods,EnvNat
33818,513,471,0.6484143093852595,food-insecurity-index,Socioeco
33819,254,88,0.0456555872479803,fire,EnvNat
33820,715,466,0.8442782059237893,deforestation,EnvAntro
33821,590,432,0.109286627393119,healthcare-access,Socioeco
33822,565,444,0.2494323692968248,species-extinction,EnvAntro
33823,782,142,0.7389785355102799,respiratory-illness,Phys
33824,571,154,0.0199135748239339,gdp,Socioeco
33825,801,89,0.6508443399723662,fire,EnvNat
33826,249,443,0.1500164486595167,earthquakes,EnvNat
33827,787,240,0.4986067999499279,fire,EnvNat
33828,201,143,0.7548958533175216,fire,EnvNat
33829,986,469,0.7246462546018577,extractive-industry-employment,Socioeco
33830,782,438,0.0012512626934179,fire,EnvNat
33831,97,447,0.6166798746131903,tornados,EnvNat
33832,858,443,0.211102136737228,gdp,Socioeco
33833,312,382,0.1858413865018193,autoimmune-disorders,Phys
33834,981,43,0.4672382108182275,earthquakes,EnvNat
33835,162,62,0.0812965669163175,depression,Emo
33836,186,53,0.4627208011041775,food-insecurity-index,Socioeco
33837,488,138,0.4359842928904883,smog,EnvAntro
33838,545,92,0.5467845779276608,species-extinction,EnvAntro
33839,412,21,0.602518997554357,fire,EnvNat
33840,750,152,0.2939272262076211,migration-rate,Socioeco
33841,222,49,0.1078867233725443,food-insecurity-index,Socioeco
33842,574,72,0.740428477082844,migration-rate,Socioeco
33843,357,468,0.0677083065543125,fire,EnvNat
33844,596,470,0.1021611004809852,food-insecurity-index,Socioeco
33845,510,462,0.36425463877707,rare-earth-mining,EnvAntro
33846,768,453,0.8844720876383173,fire,EnvNat
33847,588,53,0.9738540161405717,community-resilience,Emo
33848,857,70,0.6249762743313332,community-resilience,Emo
33849,716,169,0.5276218064284658,healthcare-access,Socioeco
33850,185,453,0.0181189926518466,cancer-rate,Phys
33851,302,57,0.5820854021669588,depression,Emo
33852,877,84,0.9086844892157968,fire,EnvNat
33853,81,470,0.6758305079927661,fire,EnvNat
33854,337,320,0.2811106888267441,suicide,Emo
33855,589,129,0.726027562954404,heavy-metal-contamination,EnvAntro
33856,482,443,0.0590855512178346,deforestation,EnvAntro
33857,789,177,0.0990095469044302,obesity,Phys
33858,617,442,0.5267939437437479,healthcare-access,Socioeco
33859,319,100,0.9265911768871424,food-insecurity-index,Socioeco
33860,689,478,0.0661483231020451,heavy-metal-contamination,EnvAntro
33861,677,466,0.3462722899771576,chronic-pain,Phys
33862,846,66,0.8756886006255554,volcanic-eruptions,EnvNat
33863,611,45,0.3762087963365836,volcanic-eruptions,EnvNat
33864,365,298,0.6990826957781311,gini,Socioeco
33865,367,50,0.273723126008356,plastic-pollution,EnvAntro
33866,597,218,0.909196438219492,fire,EnvNat
33867,832,150,0.4240458576575006,poverty-index,Socioeco
33868,381,35,0.2874496090389394,fire,EnvNat
33869,772,469,0.018588606174533,neurological-conditions,Phys
33870,194,57,0.6552191284041752,earthquakes,EnvNat
33871,361,275,0.0110105573812266,fire,EnvNat
33872,867,449,0.0193923492760594,rare-earth-mining,EnvAntro
33873,739,443,0.9771888980843804,extractive-industry-employment,Socioeco
33874,879,428,0.8504503705560696,autoimmune-disorders,Phys
33875,616,224,0.255431013992342,depression,Emo
33876,612,198,0.828104980890548,fire,EnvNat
33877,775,115,0.9083475961012089,obesity,Phys
33878,432,31,0.5211336903871066,fire,EnvNat
33879,101,39,0.7280724067112012,fire,EnvNat
33880,74,62,0.6932227776740725,food-insecurity-index,Socioeco
33881,885,310,0.4035385872885308,fire,EnvNat
33882,389,476,0.1362158722187754,fire,EnvNat
33883,481,218,0.2588142357364329,floods,EnvNat
33884,613,64,0.8825381714154832,fire,EnvNat
33885,640,449,0.3927036283292884,healthcare-access,Socioeco
33886,823,137,0.274716591328261,rare-earth-mining,EnvAntro
33887,740,66,0.5408555258124094,food-insecurity-index,Socioeco
33888,567,162,0.431121719532505,chronic-pain,Phys
33889,195,466,0.8927542557737039,gini,Socioeco
33890,782,79,0.1132037588536989,volcanic-eruptions,EnvNat
33891,426,463,0.0176260142530999,gdp,Socioeco
33892,522,471,0.8610824648340113,deforestation,EnvAntro
33893,532,114,0.6308796586346652,smog,EnvAntro
33894,617,63,0.5111264162852374,floods,EnvNat
33895,555,234,0.9342771687203476,respiratory-illness,Phys
33896,818,295,0.7466719508491435,fire,EnvNat
33897,896,249,0.9858884481940892,fire,EnvNat
33898,629,221,0.8454235856478152,chronic-pain,Phys
33899,692,83,0.9661701487750184,autoimmune-disorders,Phys
33900,835,427,0.1054947084133191,depression,Emo
33901,629,422,0.1530215600777025,extractive-industry-employment,Socioeco
33902,781,438,0.2221984339310907,fire,EnvNat
33903,648,455,0.2122534145122434,neurological-conditions,Phys
33904,773,165,0.0321661887145809,fire,EnvNat
33905,539,282,0.3528454372325874,fire,EnvNat
33906,282,443,0.0836036145031955,extractive-industry-employment,Socioeco
33907,661,146,0.7498654945936087,rare-earth-mining,EnvAntro
33908,533,85,0.6084754229797815,gdp,Socioeco
33909,793,31,0.1780032138864083,fire,EnvNat
33910,216,474,0.4670233991025142,obesity,Phys
33911,759,76,0.5543726289672777,extractive-industry-employment,Socioeco
33912,236,92,0.8577708943329797,fire,EnvNat
33913,300,78,0.597793164267969,obesity,Phys
33914,836,461,0.4195576011897163,fire,EnvNat
33915,868,264,0.1150522509626464,cancer-rate,Phys
33916,235,142,0.3315922808364773,plastic-pollution,EnvAntro
33917,295,234,0.2623504914494665,plastic-pollution,EnvAntro
33918,401,38,0.8073184658736259,respiratory-illness,Phys
33919,851,121,0.0486029609466451,food-insecurity-index,Socioeco
33920,371,59,0.5752566420218035,smog,EnvAntro
33921,612,452,0.6728478980041039,fire,EnvNat
33922,827,216,0.8803253717432481,suicide,Emo
33923,294,370,0.8526474815423327,chronic-disease,Phys
33924,879,470,0.866896685859342,obesity,Phys
33925,556,100,0.3810925454635319,gini,Socioeco
33926,481,164,0.8336429506592051,depression,Emo
33927,689,463,0.9651676410268756,chronic-pain,Phys
33928,516,184,0.0274045110046656,earthquakes,EnvNat
33929,321,470,0.8707282564764749,healthcare-access,Socioeco
33930,757,24,0.2847956901405686,fire,EnvNat
33931,923,479,0.6887358846738396,isolation,Emo
33932,312,301,0.3581714324028053,deforestation,EnvAntro
33933,842,76,0.2131374229283824,isolation,Emo
33934,769,418,0.4778887771333805,fire,EnvNat
33935,369,237,0.567579921779415,fire,EnvNat
33936,732,116,0.0057475942348962,autoimmune-disorders,Phys
33937,612,459,0.2366836207068783,suicide,Emo
33938,341,307,0.4697063388117396,autoimmune-disorders,Phys
33939,311,299,0.6038093174874046,cancer-rate,Phys
33940,555,270,0.1408381969921759,fire,EnvNat
33941,583,227,0.3556381780062908,fire,EnvNat
33942,704,157,0.7253886006794772,poverty-index,Socioeco
33943,612,120,0.9844141767138704,healthcare-access,Socioeco
33944,461,183,0.0702572179963416,neurological-conditions,Phys
33945,264,99,0.8080640251384548,depression,Emo
33946,394,260,0.1749322624856484,fire,EnvNat
33947,219,116,0.9512888953043176,smog,EnvAntro
33948,259,124,0.6888882952500082,respiratory-illness,Phys
33949,229,153,0.9824700882432138,chronic-pain,Phys
33950,626,138,0.6982813964699244,tornados,EnvNat
33951,560,427,0.9869158338663476,poverty-index,Socioeco
33952,563,467,0.8410069776936552,fire,EnvNat
33953,874,301,0.8162075723198279,fire,EnvNat
33954,298,203,0.211173686681689,fire,EnvNat
33955,522,160,0.5718521968296827,community-resilience,Emo
33956,483,164,0.3776162312199934,neurological-conditions,Phys
33957,598,140,0.8109849972650687,neurological-conditions,Phys
33958,504,189,0.6261294768993982,poverty-index,Socioeco
33959,758,76,0.81869408444909,migration-rate,Socioeco
33960,286,75,0.8289656501625351,fire,EnvNat
33961,864,143,0.7336801517049909,earthquakes,EnvNat
33962,591,458,0.0076457709073904,fire,EnvNat
33963,792,473,0.2428254412254415,isolation,Emo
33964,604,108,0.6956456303748423,anxiety,Emo
33965,261,84,0.5849574994633214,volcanic-eruptions,EnvNat
33966,825,444,0.9235263963766468,anxiety,Emo
33967,630,8,0.0349845562238174,deforestation,EnvAntro
33968,146,87,0.2130619692401535,food-insecurity-index,Socioeco
33969,191,82,0.1512451558938962,cancer-rate,Phys
33970,893,326,0.9132565084771288,fire,EnvNat
33971,400,258,0.8354456794836205,fire,EnvNat
33972,80,465,0.0160433305148147,fire,EnvNat
33973,846,88,0.5075274317840841,isolation,Emo
33974,818,164,0.8330781328966816,depression,Emo
33975,586,245,0.855096243139355,fire,EnvNat
33976,506,164,0.581523536600336,plastic-pollution,EnvAntro
33977,704,51,0.2242367795761355,gini,Socioeco
33978,717,147,0.5434886840477126,tornados,EnvNat
33979,726,438,0.2006052122319246,depression,Emo
33980,676,445,0.7005438177436245,fire,EnvNat
33981,624,175,0.2325180036510384,autoimmune-disorders,Phys
33982,533,62,0.1928407886848187,anxiety,Emo
33983,725,99,0.4117345400139151,smog,EnvAntro
33984,756,86,0.1819676626300549,rare-earth-mining,EnvAntro
33985,731,462,0.3047878335293342,extractive-industry-employment,Socioeco
33986,138,480,0.5213292961510816,poverty-index,Socioeco
33987,925,42,0.5344408014815156,isolation,Emo
33988,84,64,0.9711588948988286,species-extinction,EnvAntro
33989,575,85,0.6611074699978117,heavy-metal-contamination,EnvAntro
33990,420,13,0.1013010390952804,fire,EnvNat
33991,320,219,0.3842343990117696,food-insecurity-index,Socioeco
33992,590,160,0.7951842247174121,fire,EnvNat
33993,775,107,0.7515634718064825,food-insecurity-index,Socioeco
33994,681,66,0.7762058515674539,fire,EnvNat
33995,530,62,0.004679498581557,chronic-pain,Phys
33996,821,40,0.3437349837656162,food-insecurity-index,Socioeco
33997,890,324,0.4288591505272344,earthquakes,EnvNat
33998,568,278,0.083101652545402,food-insecurity-index,Socioeco
33999,276,35,0.1466470631136063,fire,EnvNat
34000,441,465,0.0580056372787398,fire,EnvNat
34001,484,202,0.0054407757227193,suicide,Emo
34002,563,47,0.647258983761444,gini,Socioeco
34003,565,315,0.8967097381739644,obesity,Phys
34004,323,285,0.0604926412734032,fire,EnvNat
34005,478,158,0.2851430046103578,respiratory-illness,Phys
34006,689,431,0.2615801511208556,cancer-rate,Phys
34007,147,60,0.2052019245062495,community-resilience,Emo
34008,688,164,0.6787580185001436,fire,EnvNat
34009,482,158,0.9819043162754209,fire,EnvNat
34010,683,126,0.8050813298534337,obesity,Phys
34011,72,477,0.0850751062359719,cancer-rate,Phys
34012,601,456,0.999869383941436,chronic-disease,Phys
34013,867,95,0.3721439352259008,fire,EnvNat
34014,285,157,0.9359214028590916,species-extinction,EnvAntro
34015,727,465,0.61744320480964,extractive-industry-employment,Socioeco
34016,676,146,0.8509027760217354,gdp,Socioeco
34017,683,46,0.0456315530627745,deforestation,EnvAntro
34018,594,162,0.2591091616353653,gini,Socioeco
34019,641,181,0.5531547472103854,gini,Socioeco
34020,498,168,0.7280509707470326,chronic-disease,Phys
34021,321,326,0.7377269363528711,fire,EnvNat
34022,548,186,0.6046923972668258,deforestation,EnvAntro
34023,683,64,0.8910068005978963,fire,EnvNat
34024,732,166,0.5428234330251145,fire,EnvNat
34025,387,41,0.474965558801745,plastic-pollution,EnvAntro
34026,865,105,0.371185486174619,community-resilience,Emo
34027,210,156,0.6193152590076862,fire,EnvNat
34028,807,49,0.5068017429395049,chronic-disease,Phys
34029,954,58,0.5948054613641647,rare-earth-mining,EnvAntro
34030,686,54,0.31775087991394,fire,EnvNat
34031,822,136,0.4455047708524721,fire,EnvNat
34032,755,38,0.2451022882579686,suicide,Emo
34033,582,310,0.8075062781501058,cancer-rate,Phys
34034,309,179,0.1589830017948151,poverty-index,Socioeco
34035,217,465,0.0956775100647107,neurological-conditions,Phys
34036,855,304,0.295262693206508,extractive-industry-employment,Socioeco
34037,693,134,0.1576925491693214,tornados,EnvNat
34038,567,104,0.0574879859634271,fire,EnvNat
34039,448,454,0.5505499962323951,isolation,Emo
34040,799,467,0.9056767256563152,fire,EnvNat
34041,832,147,0.8043135840233747,rare-earth-mining,EnvAntro
34042,612,190,0.7739722565786462,depression,Emo
34043,560,243,0.4512668173935495,autoimmune-disorders,Phys
34044,427,468,0.0046982800724676,autoimmune-disorders,Phys
34045,746,153,0.5539879660022831,cancer-rate,Phys
34046,741,453,0.5733351511419169,fire,EnvNat
34047,147,40,0.237832651592065,fire,EnvNat
34048,922,309,0.1005299650751352,fire,EnvNat
34049,814,429,0.3137315207721826,poverty-index,Socioeco
34050,379,480,0.3577351302219083,heavy-metal-contamination,EnvAntro
34051,422,476,0.6197074665709886,smog,EnvAntro
34052,743,85,0.9494627182072156,migration-rate,Socioeco
34053,872,290,0.9508788037745616,fire,EnvNat
34054,547,156,0.3263754526507035,fire,EnvNat
34055,321,277,0.7712885909429343,healthcare-access,Socioeco
34056,179,29,0.9343767425908414,autoimmune-disorders,Phys
34057,361,281,0.2742615449302341,fire,EnvNat
34058,788,14,0.287745733646658,isolation,Emo
34059,812,113,0.2422072443504761,extractive-industry-employment,Socioeco
34060,787,180,0.9517157320978704,plastic-pollution,EnvAntro
34061,397,37,0.6136210771707843,chronic-pain,Phys
34062,856,73,0.8324246397620865,gini,Socioeco
34063,553,173,0.0836575335969821,fire,EnvNat
34064,160,41,0.8313358997954875,obesity,Phys
34065,294,64,0.2557242439702948,suicide,Emo
34066,278,34,0.9863776653093076,fire,EnvNat
34067,772,102,0.9153963884936832,fire,EnvNat
34068,552,236,0.5100471835366641,fire,EnvNat
34069,659,23,0.6978103321147545,gdp,Socioeco
34070,177,99,0.0639450746631937,isolation,Emo
34071,342,298,0.2251754559254971,suicide,Emo
34072,562,128,0.6672322717538995,fire,EnvNat
34073,351,241,0.0030163449806918,community-resilience,Emo
34074,437,467,0.7407000737583528,earthquakes,EnvNat
34075,12,46,0.5365218103002429,fire,EnvNat
34076,55,42,0.8197070779592249,anxiety,Emo
34077,607,185,0.7670502874970552,cancer-rate,Phys
34078,181,89,0.4720964516401644,fire,EnvNat
34079,794,173,0.0754126354130212,smog,EnvAntro
34080,645,477,0.680685501954198,anxiety,Emo
34081,130,38,0.3561210573523985,respiratory-illness,Phys
34082,916,424,0.3177447137195361,chronic-pain,Phys
34083,767,20,0.7865249841220588,healthcare-access,Socioeco
34084,477,451,0.6652595153225641,migration-rate,Socioeco
34085,184,47,0.9405637761054708,fire,EnvNat
34086,730,447,0.4610810698665682,fire,EnvNat
34087,292,224,0.3428091669104783,fire,EnvNat
34088,135,47,0.2829087836545252,migration-rate,Socioeco
34089,822,81,0.9203231567333036,chronic-pain,Phys
34090,850,417,0.03729484020605,fire,EnvNat
34091,591,461,0.3032073587570403,fire,EnvNat
34092,413,446,0.2940942448453995,fire,EnvNat
34093,315,333,0.2361370071826088,anxiety,Emo
34094,793,177,0.6506415210398983,food-insecurity-index,Socioeco
